time,h,v,h_sim,v_sim
0.0,0.0006562181552908715,0.0008922204526596805,0.0006562181552908715,0.0008922204526596805
1.8340311271727836,0.0006972921474911379,0.0009568779745877645,0.0007148255487829003,0.0009980321543669479
4.802821582824127,0.0006917629562334098,0.0010734089777197815,0.0007464662212571096,0.0011138239486749744
8.766116466003698,0.0007009074371359447,0.0012306552418407221,0.0006573066151171754,0.0012387634773043186
13.558761506370587,0.001032884959413631,0.001395299129418388,0.0005981414510694913,0.0013589599514050952
18.122404459315476,0.0034109177247607647,0.00142855329018415,0.0010138243580738468,0.0014456579890206752
22.179096275588776,0.006794765538243203,0.0013860915928290063,0.002474192107706957,0.0014684623101231008
25.123735260018755,0.010550313808860214,0.0012895607249817182,0.005179924712009793,0.0014223415358084065
26.22492865553627,0.011893934965472794,0.0012573742448842979,0.008710925777947577,0.0013355703952276266
26.66666666666666,0.012413974901437383,0.0012456816178996466,0.01241783937750014,0.0012449389058310097
26.66666666666666,0.012413974901437383,0.0012456816178996464,0.01241783937750014,0.0012449389058310097
28.447793049786384,0.014552874461395662,0.0011935073994888662,0.015961908836404137,0.0011583151815442603
31.35888387856593,0.01780453675125642,0.0011048940970747958,0.01925257739984861,0.0010678400730775338
35.29453375650593,0.02196317830695028,0.0009817909504828645,0.02226856007043961,0.0009729024290604856
40.08717879687282,0.0261863987027261,0.0008199263933340631,0.024997528633246835,0.0008742449475575953
44.66023279450627,0.029501787858557553,0.000663026784331852,0.027426169836825262,0.0007727530223253857
48.760821433089184,0.031995192569270185,0.000523371058209477,0.029540319122055993,0.0006696585726411832
51.70546041751916,0.03328451769654475,0.00043058551586067637,0.031323480660987266,0.0005674803599582046
52.870220902309526,0.0337330802319239,0.0003965778614893133,0.032762774678376794,0.000470884904282919
53.33333333333332,0.033888318335599056,0.0003840697870276634,0.033854851305741764,0.0003873738724331741
53.33333333333332,0.033888318335599056,0.0003840697870276632,0.033854851305741764,0.0003873738724331741
55.061554972399975,0.034334046856212386,0.00034710312726894357,0.03460223894442937,0.0003313140759558575
57.91494617430775,0.03472867028783293,0.0003504505701958815,0.03496656549051864,0.0003376521802787079
61.822951047008175,0.03489514175347703,0.00041422502822922316,0.034835445894898384,0.00043637524292176617
66.61559608737505,0.03322902527336522,0.0007114755741029412,0.03406777244919191,0.000608942105614447
71.19806112969711,0.02996753642025047,0.0010573546877536487,0.03256668858777433,0.000823229432667314
75.34254659058962,0.02591999825555562,0.0014022960648362322,0.0302912658668229,0.0010606735721281368
78.28718557501958,0.02222646610298411,0.0016436478901273332,0.027273665229988173,0.0013100571226131
79.51551314908279,0.020634699492756016,0.0017404915869637892,0.023644244646618014,0.001560603339506047
80.0,0.01998414284734871,0.0017769830837909648,0.01974148969053478,0.0017915011485496219
80.0,0.01998414284734871,0.0017769830837909646,0.01974148969053478,0.0017915011485496219
81.6753168950136,0.018093717832523823,0.0018690344296306682,0.016502786537317068,0.0019488870171279074
84.47100847004955,0.01648460174086233,0.0019653215581081932,0.01513763195223599,0.002021035321785764
88.3513683375104,0.0155923479614159,0.0020528225208767204,0.015790462142304344,0.002052624686037106
93.1440133778773,0.01904873545981627,0.0020622618878896387,0.017768581270681583,0.0020631307784608173
97.73588946488792,0.023221452429892483,0.00205127999729775,0.020466457262134793,0.002058334879119694
101.92427174809004,0.027580676888968255,0.00202848225951511,0.02353506265224512,0.002043733576406755
104.86891073252002,0.030771382052369418,0.002009923063787288,0.0267754568856914,0.0020238949102106547
106.16080539585606,0.03211930212841582,0.0020023782957930654,0.0300247511232761,0.0020034937400878524
106.66666666666667,0.03262016506109433,0.00199973402908254,0.0331340609902297,0.001985356805595962
106.66666666666667,0.03262016506109433,0.0019997340290825406,0.0331340609902297,0.001985356805595962
108.2890788176272,0.034272847756864705,0.001988529200471817,0.03616120921892041,0.0019649016218598503
111.02707076579136,0.037019310599439983,0.0019698142430697105,0.03916662729018106,0.0019427608156697702
114.8797856280126,0.04082482530038415,0.0019443272065167525,0.04199470532216868,0.0019253659677889467
119.67243066837955,0.044323586437985,0.0019475782968286289,0.04442007477380646,0.0019187361405945313
124.27371780007873,0.04648349615731466,0.0019799017370099705,0.046270494188121174,0.0019281780778051749
128.50599690559042,0.047507358649099,0.0020323139089991763,0.04751313533156056,0.001954489586230576
131.4506358900204,0.04747375418317296,0.002082499175700027,0.0481537265572661,0.00199559726177788
132.8060976426293,0.04740231065031139,0.002105864596593167,0.04831998945377982,0.0020443214222105096
133.33333333333331,0.04734106523428249,0.0021151110961897803,0.04813937348855037,0.002096007563826155
133.33333333333331,0.04734106523428249,0.00211511109618978,0.04813937348855037,0.002096007563826155
134.9028407402408,0.04704879359700737,0.0021456342197261995,0.04762318340313717,0.0021523209601027465
137.58313306153318,0.046312815034141384,0.0022014083159291186,0.04676296285431284,0.0022143643770860073
141.41741792026139,0.045038953297345974,0.002284600538499843,0.04563198545304621,0.002280238939576369
146.20084795888175,0.04283569944947425,0.002392991491155322,0.04432861415472878,0.0023474017511225455
150.8115461352695,0.040744429941517946,0.002490312274413001,0.04292984440889629,0.0024141183774777216
155.08772206309087,0.03888898739289558,0.002572727210989154,0.04151851346541912,0.002478272762295303
158.03236104752085,0.03801253294404309,0.0026136179649082288,0.04018299731288355,0.0025368866134163016
159.45138988940258,0.0376583785841962,0.0026315741591834405,0.03911239370475257,0.0025846307795144895
160.0,0.03756803612270029,0.002637321806899693,0.03840476484735114,0.0026216709472251733
160.0,0.03756803612270029,0.002637321806899693,0.03840476484735114,0.0026216709472251733
161.5166026628544,0.037382049917991836,0.002653018456130527,0.03797441724985463,0.002654307676692963
164.13919535727499,0.037193158811755146,0.0026765785732989085,0.03769268271664575,0.0026831918305476998
167.9734802160032,0.03705961926526308,0.002707173366887557,0.037595038942832185,0.002706005791849081
172.72926524938399,0.037593133179741396,0.00272702860791749,0.03773568796528893,0.002722719572957866
177.34937447046033,0.03836674337481803,0.0027424008617770576,0.03807430536939289,0.002735810743205771
181.66944722059128,0.03930527675745835,0.0027535769219132933,0.038523535605195745,0.0027475043829996728
184.61408620502127,0.04000684166903974,0.0027592541860380054,0.03901436994777991,0.0027587533323831484
186.09668213617584,0.0403912900259686,0.0027613630368395264,0.039555924228132366,0.002768361980912577
186.66666666666666,0.04056328397485658,0.002761592872279808,0.04022501777126329,0.002774262334871489
186.66666666666666,0.04056328397485658,0.002761592872279808,0.04022501777126329,0.002774262334871489
188.130364585468,0.04102453333274043,0.002762213741142822,0.041036818879728085,0.0027779675699124914
190.6952576530168,0.04183803083094757,0.0027642294981078098,0.04188961689683724,0.0027825243595783994
