time,h,v,h_sim,v_sim
0.0,0.0006955522715608549,0.0009457006905050007,0.0006955522715608549,0.0009457006905050007
1.8176297450254801,0.0007564999910507673,0.001008785119070459,0.0008302881364227216,0.0010451669329802995
4.759870887496154,0.0011972034379075743,0.0010917075366298043,0.0012435652232140792,0.0011303496172988812
8.6877227986463,0.0021126787487885353,0.0011857139427673441,0.002045538676171523,0.0011926800072277679
13.43750815051673,0.004218260478715907,0.0012537059710900765,0.0032450977233806307,0.0012381293474558967
17.96033933590428,0.006595327076631965,0.001307202067209749,0.004746708055926898,0.0012746774589475357
21.980752949617788,0.008968728777571943,0.0013391355483644226,0.0063095465733855605,0.0013118192351555906
24.899058602756966,0.011019258072736666,0.0013292505502845537,0.007925338791491413,0.0013444223696475147
25.990404240823487,0.011935688053956416,0.0013147141194153264,0.00986499691485925,0.0013476338505727646
26.428191875200618,0.012349910273430478,0.0013055063256190633,0.012338969515251567,0.001306218988072347
26.428191875200618,0.012349910273430477,0.0013055063256190646,0.012338969515251567,0.001306218988072347
28.19338999296575,0.014103071010035334,0.001264583762064399,0.015295486109836722,0.0012356114215218456
31.078447505057852,0.01708883949081563,0.001182494066683653,0.0184136796759666,0.001147251342883237
34.97890163485066,0.021136436446731726,0.0010608421618485049,0.0214800916864564,0.0010482504349929838
39.72868698672109,0.025606274356163396,0.0008942292193673903,0.02435035686995422,0.0009461963297152926
44.26084505566272,0.029185446320216413,0.0007344782912873339,0.026947478827843683,0.000842849561401778
48.324762930977855,0.03193914336576842,0.000590449606705316,0.029239608813745325,0.0007377255779600016
51.24306858411703,0.03345138465702121,0.0004855709997592506,0.0312085498305737,0.000631883327035933
52.39741284339296,0.03399366687279684,0.0004438626630840629,0.03286129786363661,0.0005246645873257339
52.856383750401235,0.03418825410952014,0.0004271952905000003,0.03420073091203691,0.0004150663194022119
52.856383750401235,0.03418825410952014,0.00042719529050000416,0.03420073091203691,0.0004150663194022119
54.569150240906005,0.03479703058335857,0.0003638002012926351,0.03522074902856294,0.0003056417486806467
