time,h,v,h_sim,v_sim
0.0,0.001349095500398794,0.0018342842061622165,0.001349095500398794,0.0018342842061622165
5.342389340581976,0.003982082207573998,0.0020292521839382527,0.005526170090211982,0.0021334539342373862
13.940810243941538,0.01324008473044273,0.001970276458905366,0.01732761062099506,0.001978439615880295
25.438209241251712,0.02764536322939579,0.0017294504117911906,0.029909603861104694,0.0016885614933929089
39.398809689903146,0.04142814421921694,0.001628360978857033,0.03973124312745848,0.0014406286951872177
52.71653345866638,0.05180391171357288,0.0016222532532701786,0.04635728065253085,0.0013474736864081155
64.68379263781932,0.060156476392684545,0.0016122804799584493,0.05040095782105176,0.0014552191818110079
73.26129587056505,0.06722931594237756,0.0014421116912075682,0.053171146239138246,0.0016781975106844433
76.74128905845023,0.06902069036848944,0.0014711100111366086,0.05570435668472947,0.001953861162748795
78.1379115058307,0.06929381757990444,0.0015232851056622696,0.05757061920203613,0.0023085824842042977
78.1379115058307,0.06929381757990445,0.001523285105662266,0.05757061920203613,0.0023085824842042977
83.00891355165544,0.06906918339667234,0.001781179331604496,0.06191049698290389,0.0024733159706175007
91.09322420826065,0.07011058481234303,0.002105755817456181,0.0727948113595268,0.0022159978023043206
102.34430306043667,0.07279577049444662,0.0024712285079483195,0.0854122671759774,0.0017550864864662535
116.30490350908812,0.08191721270932806,0.002637244452898785,0.09453328188091521,0.0013605739124667364
129.70648075783674,0.08688003696485044,0.0030247137486362347,0.09734339271829433,0.0014555362287170656
142.06486562311363,0.08910148775653677,0.003528277395107695,0.09178522280089584,0.002231342874772397
150.64236885585936,0.09230696137297179,0.0038060876716412453,0.0784528572602479,0.0032889174259826738
154.68875204872904,0.09504642178019042,0.0039011622566765933,0.06441954610454662,0.004189218534675334
156.2758230116614,0.09691795724836087,0.0039150848401896575,0.06499802139652515,0.004409124224481044
156.2758230116614,0.09691795724836087,0.0039150848401896645,0.06499802139652515,0.004409124224481044
160.6754377627289,0.09899637158867816,0.00404695211224622,0.06776505589997496,0.004603784415170098
168.24563817257973,0.09522383238873146,0.004409200254443703,0.05628761610406272,0.0051103534391022006
179.4146103097111,0.08128030173670991,0.005097955746541578,0.038211645451156954,0.005609165971870356
193.21099732827312,0.07058378150204606,0.005577964381500202,0.03263795614444807,0.005602652388949969
206.6964280570072,0.07969972712215916,0.005549789399727385,0.04692053304353519,0.005187487839793855
219.44593860840794,0.10806718548213134,0.005029702305487674,0.07295429194314801,0.004589489531835633
228.02344184115367,0.13070640442077822,0.004561212422341399,0.1029901772628087,0.003919245999418694
232.63621503900788,0.14246488442098854,0.00431061981279022,0.13158452412872224,0.0032183289409668
234.41373451749212,0.14660129515842935,0.004215334313031847,0.15420492705435507,0.002447582516754465
234.41373451749212,0.14660129515842935,0.004215334313031845,0.15420492705435507,0.002447582516754465
238.34196197380237,0.1457498025496875,0.004235141522773931,0.16638096912642367,0.0018960356995471714
245.39805213689885,0.1314772579154338,0.004541158878788135,0.16588830272189886,0.002119946202428944
256.56702427403025,0.0857298780339039,0.0055169671566382686,0.15441801324304116,0.0029455372374781407
270.11709114745815,0.07594593756526362,0.006344672688203605,0.13725921553105966,0.0038294449004149913
283.68637535617756,0.10288535510799043,0.006601389380566689,0.12360159667985736,0.004379306940708716
296.6966363649943,0.17342872266378123,0.006078886240149417,0.11313588033210717,0.004844746674509131
305.404514826448,0.19316467820122826,0.005622151757633775,0.09624829675989775,0.005469076197397096
310.58367802928666,0.2031014842402409,0.005376503831335436,0.06975845192446123,0.006209009054181458
312.5516460233228,0.20546751433397747,0.0053219921747196695,0.043707121583992245,0.006681898239067936
312.5516460233228,0.20546751433397745,0.005321992174719675,0.043707121583992245,0.006681898239067936
316.00848618487584,0.20018258797888136,0.005447910665611787,-0.002925378514114299,0.006783697108566046
322.550466101218,0.18608193371671783,0.005781010308669015,-0.05150566487311004,0.006286285345162403
333.71943823834937,0.14909669349515858,0.006648317830538164,-0.09594929464587668,0.005624175041859274
347.02318496664304,0.14932535382756085,0.00673288116416479,-0.0762122674765762,0.004263210580505457
360.676322655348,0.17712419395849152,0.006221604897072717,-0.09403191793682114,0.0045062005736804045
373.68658366416463,0.23862796352155913,0.004968065865668894,-0.06433371085015674,0.004284230217866607
382.7855878117423,0.2587017462781107,0.004352202970562192,-0.05711175944383515,0.004710358987848664
388.5311410195655,0.2677467710295942,0.004032672940317456,-0.02654401492661752,0.004070393632329127
390.6895575291535,0.2698191000797588,0.00398080145810103,-0.041680470567070166,0.004361951305144454
