time,h,v,h_sim,v_sim
0.0,0.0006730713537236039,0.0009151347353767609,0.0006730713537236039,0.0009151347353767609
1.8024023960033897,0.0007041834734565092,0.0009814015515621805,0.0007286818386019833,0.0010223809460452318
4.7199946610521515,0.0007376828267202035,0.001095001050582778,0.0007501839548493214,0.0011390396563267136
8.614940656065162,0.00089351433175558,0.0012425605438633326,0.0007741522835018797,0.0012543833872258113
13.324934273930968,0.0018240618538707858,0.0013763551509912266,0.0010723033520654403,0.0013511118867091713
17.809875053301354,0.00443805376181935,0.0014062220954036636,0.0019482579133004458,0.001414945670278653
21.796607307278794,0.0077726659183835435,0.0013745438006725291,0.0036231578171624307,0.0014356314221737865
24.69046460461002,0.011122838821667959,0.0012956055189497508,0.006147764927195038,0.0014089234207023365
25.772667401027935,0.012408461665318046,0.0012636153062961428,0.009347627531329256,0.0013397286952764418
26.20678743196467,0.012934391578646296,0.0012500131906623398,0.012850703488460518,0.0012500915841551841
26.20678743196467,0.012934391578646296,0.0012500131906623413,0.012850703488460518,0.0012500915841551841
27.95719745116027,0.015015182135125262,0.0011964984004841429,0.01629269128562099,0.0011612000363535365
30.81808514659655,0.01819923872089786,0.0011066555008781836,0.019518659424611888,0.0010694812596600048
34.685862887514475,0.022283912816157197,0.0009824801207284923,0.02248534831538452,0.0009734572730469199
39.39585650538028,0.02643569227066529,0.0008197810044518301,0.02517251582208177,0.0008739659273505146
43.89004603153814,0.029709821406312294,0.0006609261789631102,0.027566466100707485,0.0007716523682194085
47.91991808643583,0.0321882063970114,0.0005169114636283676,0.029656900255633285,0.000667115646289658
50.813775383767066,0.033499107750509884,0.00041389105920510225,0.031436114208530444,0.0005612743513669004
51.958449025044054,0.03396232940008702,0.00037354404183420766,0.032900767252496334,0.0004547077562997529
52.41357486392934,0.03412570011798919,0.00035765355286019235,0.03405109957515133,0.00034727202610888944
52.41357486392934,0.03412570011798919,0.00035765355286019386,0.03405109957515133,0.00034727202610888944
54.111992506317144,0.034606075603379735,0.0002970564971071961,0.03488575009369726,0.00023995716435398087
56.91617563214096,0.03513895339971326,0.00025109541076175014,0.03539895691048984,0.0001417368989631852
60.7567851189638,0.03555174347052855,0.00024711853976015297,0.03554466834399865,0.00014434945635375494
65.46677873682961,0.03425683859046522,0.0005351079537102388,0.035118816097434516,0.0003381145101277581
69.97021700977497,0.03158158552830086,0.0008856137801051302,0.03398386161669656,0.0005810925938385896
74.0432288655929,0.028250103233672715,0.0012345622193638396,0.0321280162923606,0.0008345816715134042
76.9370861629241,0.025313907900603925,0.0014490255295291211,0.02959203027611277,0.001089036666817749
78.14423064906019,0.023977928361056392,0.0015420021829833069,0.026491745466663053,0.0013369356035421718
78.62036229589404,0.023401499372124712,0.0015802393952493918,0.02309091460950532,0.0015665913267962426
78.62036229589404,0.02340149937212472,0.0015802393952493925,0.02309091460950532,0.0015665913267962426
80.26678756147405,0.021762144148365387,0.0016821586246524068,0.019929362768339762,0.001756486152283573
83.01426611768537,0.020187255324373585,0.0017957711871045194,0.017858381234091128,0.0018817967717652208
