time,h,v,h_sim,v_sim
0.0,0.0008244003385073695,0.0011208876762481598,0.0008244003385073695,0.0011208876762481598
1.674988903828835,0.000906885402615652,0.001184638941512629,0.0010080952143389434,0.001219829081101832
4.386333873570166,0.0015940407099772327,0.0012508377728428681,0.0016743428339600283,0.0012853269978951953
8.005942534280738,0.0029506011436845974,0.001317251674275444,0.002902084684935745,0.0013198450608984899
12.382982347656029,0.005645692734438282,0.0013730473912976552,0.004546884376941554,0.0013411070874416178
16.55087851581043,0.008488597611100506,0.0014307825806958467,0.006336868676639826,0.0013640840828781891
20.255784979958396,0.011267035533041456,0.001466871292385987,0.007998473486820498,0.0013982138240311516
22.945072828799447,0.013700115937177052,0.0014419697617854812,0.009495851606369564,0.001440702489239959
23.950773708753854,0.014683589907947448,0.0014265130467625326,0.011147175813806054,0.0014612190765554256
24.354205393244076,0.015101027288315323,0.0014183986916326639,0.013247779126360985,0.0014377665930158552
24.354205393244076,0.0151010272883153,0.0014183986916326615,0.013247779126360985,0.0014377665930158552
25.98087730946246,0.016848876995316727,0.0013782256781776784,0.015897319449750674,0.0013784768393906173
28.639526208055695,0.019695549781533754,0.0013059218868291848,0.018869516129889522,0.0012872984644486745
32.23388716367745,0.02347085542083304,0.0012026509226722357,0.021932167038578587,0.0011834125769746124
36.61092697705274,0.027510654828178903,0.001061763162407545,0.02484915078300288,0.0010849231491302622
40.787418089531286,0.03080294909547087,0.0008978033731945502,0.027407694676318626,0.0009887480532788629
44.532414762178206,0.03339728321585663,0.0007306782992437145,0.029340207257002388,0.0009125454289897233
47.22170261101925,0.03493337687555288,0.0005889631939528146,0.030388095526341922,0.000906510526909491
48.28545821403872,0.0355053732311577,0.0005310367507847129,0.030509848588527656,0.0009952065026330736
48.70841078648815,0.035719404092682816,0.000507301274715775,0.029985227368109376,0.0011366003026813557
48.70841078648815,0.03571940409268283,0.0005073012747157617,0.029985227368109376,0.0011366003026813557
50.28676571509609,0.03640424333922116,0.00043240262002938105,0.029197564720539644,0.0012832838679290907
52.892718542541246,0.03715143988924688,0.0003800171145618331,0.028420730854742077,0.0014169837604232297
56.461831793074175,0.037795034668011734,0.00037620523533474015,0.02795042573278381,0.0015215080381012767
60.838871606449466,0.036959518333989215,0.000642362643508109,0.02806445093551773,0.001588412243244196
65.02395766325218,0.03532743282920537,0.0009705666161897511,0.028904817576419686,0.0016175587327036125
68.80904454439805,0.0333969933474652,0.0012983397532944768,0.030470484373559956,0.0016109719778098297
71.49833239323908,0.03199412110771402,0.0014967938351904734,0.032666350949667446,0.001570861046057865
72.62014271932361,0.03144389350870287,0.0015741941161981985,0.03535231150470247,0.0014997238150588354
73.06261617973225,0.031242431329543813,0.0016023271412695776,0.03832547757614034,0.0014051478817819693
73.06261617973225,0.031242431329543817,0.0016023271412695813,0.03832547757614034,0.0014051478817819693
74.59265412072973,0.030719027139935833,0.0016814781415384736,0.04139673314707636,0.0012939198419856224
77.14591087702678,0.030428722872374706,0.0017667919197751423,0.0444064093902526,0.001167286180164372
80.68977642247087,0.030570037757381055,0.0018454331657484955,0.04723089551473131,0.0010320029772130821
85.06681623584618,0.03321246337527694,0.0018205216910320864,0.04977234927567405,0.000895989938705375
89.26049723697301,0.0364419981903774,0.001791742020955435,0.051974442427198925,0.0007603431839371737
93.08567432661785,0.03974506024983507,0.0017669285144067692,0.05380879448329952,0.0006247750329352595
